date,open,high,low,close,volume,average,barCount,bb_bbm,bb_bbh,bb_bbl,VWAP,RSI,STsupp,STres,LTsupp,LTres,GLD,UVXY,SQQQ
2021-12-30,477.93,479.0,475.67,476.16,312027.91,477.6665,182844,466.7725,481.0044,452.5406,320.3356,59.2195,473.2,479.98,473.2,479.98,169.8,12.6,29.05
2021-12-31,475.64,476.86,474.67,474.96,378902.2,475.7435,234026,467.6505,481.6256,453.6754,320.4417,57.8307,473.2,479.98,473.2,479.98,170.96,12.43,29.7
2022-01-03,476.33,477.85,473.85,477.71,441088.97,476.382,266784,468.865,481.8704,455.8596,320.5673,60.1377,473.2,479.98,473.2,479.98,168.33,11.81,28.7
2022-01-04,479.22,479.98,475.58,477.55,449687.69,477.927,279982,469.803,482.4681,457.1379,320.6949,59.9323,473.2,479.98,473.2,479.98,169.57,11.77,29.85
2022-01-05,477.2,477.98,468.28,468.38,661565.27,473.304,408399,469.808,482.4708,457.1452,320.8713,49.4961,462.04,470.65,462.04,470.65,169.06,13.18,32.65
2022-01-06,467.89,470.82,465.43,467.94,610004.0,468.5355,378644,469.729,482.4177,457.0403,321.0331,49.0547,462.04,470.65,462.04,470.65,166.99,13.25,32.7
2022-01-07,467.95,469.2,464.65,466.09,532617.96,466.9155,302782,469.716,482.419,457.013,321.1724,47.1508,462.04,470.65,462.04,470.65,167.75,12.665,33.7
2022-01-10,462.7,465.74,456.59,465.51,822196.83,460.6555,466498,469.4545,482.2772,456.6318,321.3859,46.5409,462.04,470.65,462.04,470.65,168.26,12.35,33.55
2022-01-11,465.22,469.85,462.05,469.75,550139.99,466.385,316691,469.6135,482.3679,456.8591,321.5326,51.4816,462.04,470.65,462.04,470.65,170.29,11.67,32.15
2022-01-12,471.59,473.2,468.94,471.02,471331.57,471.045,295653,469.9965,482.4328,457.5602,321.6592,52.8861,470.65,472.87,470.65,472.87,170.74,11.51,31.7
2022-01-13,472.21,472.88,463.44,464.53,617008.37,467.862,377277,469.693,482.3499,457.0361,321.8173,45.6184,462.04,470.65,462.04,470.65,170.16,12.55,34.06
2022-01-14,461.15,465.09,459.9,464.72,692974.43,462.7435,415585,469.6065,482.374,456.839,321.9948,45.853,462.04,470.65,462.04,470.65,169.67,12.28,33.5
2022-01-18,459.73,459.96,455.31,456.49,749161.6,457.284,455850,469.4375,482.792,456.083,322.1751,38.1716,454.05,456.59,454.05,456.59,169.39,13.68,35.9
2022-01-19,458.17,459.62,451.46,451.75,725529.38,455.8155,426870,469.276,483.3829,455.1691,322.3431,34.5787,451.14,454.05,451.14,454.05,172.08,14.2,37.15
2022-01-20,453.75,458.74,444.5,446.75,901064.45,453.109,530272,468.4605,485.4929,451.4281,322.5431,31.2385,444.89,447.11,444.89,447.11,171.65,15.11,38.61
2022-01-21,445.56,448.06,437.98,437.98,1250059.31,442.539,766744,466.975,488.5844,445.3656,322.8,26.4182,436.12,441.11,436.12,441.11,171.09,17.2,41.79
2022-01-24,432.05,440.38,420.76,439.84,1666869.58,429.796,1020293,465.437,489.9755,440.8985,323.1463,28.9232,436.12,441.11,436.12,441.11,172.03,17.68,41.27
2022-01-25,433.12,439.72,427.15,434.47,1099062.87,433.0705,653833,463.2975,490.641,435.954,323.3631,26.1547,431.54,436.1,431.54,436.1,172.58,17.95,44.08
2022-01-26,440.72,444.04,428.86,433.38,1360050.61,437.264,862139,461.123,490.6343,431.6117,323.6275,25.6187,431.54,436.1,431.54,436.1,169.79,18.43,44.15
2022-01-27,438.26,441.59,429.45,431.24,1019006.81,434.774,647631,458.811,490.03,427.592,323.821,24.5547,428.86,431.54,428.86,431.54,167.6,18.65,45.6
2022-01-28,432.7,442.0,427.82,441.95,1140541.45,434.9155,715587,457.1005,488.0777,426.1233,324.0582,38.3539,441.11,443.22,441.11,443.22,167.1,16.95,41.32
2022-01-31,441.26,450.28,439.81,449.91,892978.16,446.386,563363,455.848,485.8456,425.8504,324.2557,46.2262,448.06,451.14,448.06,451.14,168.09,15.22,37.38
2022-02-01,450.72,453.63,446.93,452.95,718990.75,450.5675,462839,454.61,482.891,426.329,324.4182,48.9095,451.14,454.05,451.14,454.05,168.23,13.57,36.58
2022-02-02,455.5,458.12,453.05,457.35,712589.78,455.9495,463324,453.6,479.9057,427.2943,324.5843,52.5966,456.59,457.88,456.59,457.88,168.84,13.11,35.71
2022-02-03,450.95,452.97,445.71,446.6,796125.09,449.5685,510963,452.511,478.0718,426.9502,324.7544,44.2032,444.89,447.11,444.89,447.11,168.6,15.47,39.96
2022-02-04,446.36,452.78,443.83,448.7,772593.86,448.6015,491799,451.549,476.1447,426.9533,324.9218,46.0156,448.06,451.14,448.06,451.14,168.86,14.64,38.55
2022-02-07,449.51,450.99,445.85,447.26,608370.07,448.6605,409668,450.6075,474.3308,426.8842,325.0518,44.9377,447.11,448.06,447.11,448.06,170.11,14.03,39.36
2022-02-08,446.73,451.92,445.22,450.94,582101.33,449.1545,374103,449.879,472.6007,427.1573,325.1797,48.2724,448.06,451.14,448.06,451.14,170.63,13.09,38.08
2022-02-09,455.25,457.88,455.0,457.54,610715.93,456.453,379113,449.2685,470.4239,428.1131,325.3206,53.6895,456.59,457.88,456.59,457.88,171.21,12.34,35.66
2022-02-10,451.34,457.71,447.2,449.32,934260.84,452.6425,574409,448.1835,466.8441,429.5229,325.5222,47.077,448.06,451.14,448.06,451.14,170.56,14.06,38.03
2022-02-11,449.38,451.61,438.94,440.46,1117562.99,444.1565,684840,446.98,464.3269,429.6331,325.7453,41.1886,436.12,441.11,436.12,441.11,173.81,16.66,41.62
2022-02-14,439.92,441.6,435.34,439.02,890532.88,438.786,573189,445.695,461.3168,430.0732,325.9203,40.3062,436.12,441.11,436.12,441.11,174.74,16.93,41.52
2022-02-15,443.73,446.28,443.18,446.1,622939.54,445.018,380947,445.1755,459.9973,430.3537,326.05,46.3878,444.89,447.11,444.89,447.11,173.08,14.89,38.45
2022-02-16,443.93,448.06,441.94,446.6,599597.88,444.732,373011,444.918,459.4501,430.3859,326.175,46.8,444.89,447.11,444.89,447.11,174.86,14.03,38.48
2022-02-17,443.22,443.8,436.42,437.06,694453.64,439.5925,411896,444.4335,459.3305,429.5365,326.3081,40.415,436.12,441.11,436.12,441.11,177.25,16.42,41.89
2022-02-18,437.36,438.66,431.82,434.23,812800.61,434.9615,493206,444.246,459.552,428.94,326.4596,38.727,431.54,436.1,431.54,436.1,177.12,17.005,43.29
2022-02-22,431.89,435.5,425.86,429.57,879580.49,430.531,537730,443.7325,460.2374,427.2276,326.6159,36.0566,428.86,431.54,428.86,431.54,177.49,16.82,44.6
2022-02-23,432.69,433.26,421.35,421.95,920027.38,426.053,555468,443.1065,461.7769,424.4361,326.7668,32.1524,420.76,421.97,420.76,421.97,178.29,18.28,48.01
2022-02-24,411.02,428.76,410.64,428.3,1407091.93,419.2115,938611,442.8525,462.1722,423.5328,327.012,38.1615,425.46,428.86,425.46,428.86,177.14,17.44,43.32
2022-02-25,429.61,437.84,427.86,437.75,881943.8,434.787,543300,443.178,461.9147,424.4413,327.1794,45.8481,436.12,441.11,436.12,441.11,176.55,16.37,41.17
2022-02-28,432.08,438.2,430.7,436.63,1022566.23,434.1675,647431,442.912,461.8607,423.9633,327.3709,45.1321,436.12,441.11,436.12,441.11,178.38,17.54,40.73
2022-03-01,435.04,437.17,427.11,429.98,934544.79,431.2045,584206,441.9155,461.3766,422.4544,327.5347,41.0343,428.86,431.54,428.86,431.54,181.62,20.34,42.65
2022-03-02,432.41,439.56,431.57,437.89,823685.74,436.6445,505273,441.1625,460.0134,422.3116,327.6898,47.1778,436.12,441.11,436.12,441.11,179.73,18.44,40.58
2022-03-03,440.47,441.11,433.84,435.71,781019.0,436.9415,478163,440.0805,457.5222,422.6388,327.8335,45.7627,431.54,436.1,431.54,436.1,180.8,18.64,42.27
2022-03-04,431.75,433.37,427.88,432.17,820953.84,430.5545,504387,439.359,456.856,421.862,327.9792,43.4819,431.54,436.1,431.54,436.1,183.68,19.85,44.11
2022-03-07,431.55,431.84,419.36,419.43,891022.16,423.816,561446,437.8955,456.8575,418.9335,328.1176,36.4424,418.25,420.76,418.25,420.76,186.41,22.4,49.01
2022-03-08,419.7,427.21,415.12,416.25,1171303.53,420.078,703344,436.345,456.9874,415.7026,328.2926,34.9226,414.7,417.91,414.7,417.91,191.51,22.01,49.67
2022-03-09,425.14,429.51,422.82,427.41,760968.52,426.708,458234,435.1685,455.0163,415.3207,328.4203,43.7832,425.46,428.86,425.46,428.86,185.82,20.75,44.36
2022-03-10,422.52,426.43,420.44,425.48,643752.29,423.5675,397633,433.5655,450.9533,416.1777,328.526,42.7004,425.46,428.86,425.46,428.86,186.4,19.37,45.77
2022-03-11,428.12,428.77,419.53,420.07,672407.91,424.1075,420153,432.103,448.853,415.353,328.63,39.7341,418.25,420.76,418.25,420.76,185.09,19.92,48.54
2022-03-14,420.89,424.55,415.79,417.0,706987.62,419.181,427203,430.93,448.4432,413.4168,328.7354,38.1159,414.7,417.91,414.7,417.91,182.3,20.88,51.39
2022-03-15,419.76,424.41,418.42,422.41,425137.99,421.8965,271700,430.0995,447.5747,412.6243,328.8026,42.5556,421.97,422.72,421.97,422.72,179.8,20.38,48.42
