date,open,high,low,close,volume,average,barCount,GLD,UVXY,SQQQ,CVX,RIO,NUE,LWAY,TSN,NTR,ADM,HYG,SRLN,JNK,EWH,GBTC,USO,DIA,QQQ,IWM,IEF,SIVR,FXB,FXE,bb_bbm,bb_bbh,bb_bbl,VWAP,RSI,STsupp,STres,LTsupp,LTres
2020-07-22,324.61,327.2,324.5,326.86,381750.82,325.841,193827,175.63,258.2,151.25,91.04,61.44,42.26,2.8899,60.35,33.19,41.16,84.58,44.18,105.04,21.48,10.08,29.75,269.98,264.93,148.11,122.28,22.29,123.32,109.18,315.0175,329.6248,300.4102,283.5943,65.8306,323.8,328.63,323.8,328.63
2020-07-23,326.46,327.23,321.48,322.96,574724.89,324.136,288058,177.18,270.7,163.25,91.01,60.68,42.59,2.66,60.91,33.2,42.26,84.52,44.08,104.88,21.32,10.49,29.41,266.69,258.01,148.26,122.4,21.85,123.23,109.34,315.961,330.0517,301.8703,283.6599,59.594,322.66,323.8,322.66,323.8
2020-07-24,320.95,321.99,319.24,320.88,481437.44,320.6915,262989,178.7,272.5,168.0,90.13,60.77,42.85,2.95,60.82,32.6,42.09,84.6,44.08,105.06,21.26,10.38,29.44,264.69,255.56,146.08,122.34,22.04,123.77,109.78,316.6375,330.3023,302.9727,283.7117,56.5187,320.73,322.6,320.73,322.6
2020-07-27,321.63,323.41,320.77,323.22,317870.57,322.4835,160658,182.23,259.7,158.75,91.04,62.57,43.83,3.4,60.98,33.44,42.13,84.8,44.15,105.33,21.22,12.15,29.72,265.95,260.12,147.6,122.15,23.71,124.59,110.75,317.796,329.4147,306.1773,283.748,59.0772,322.66,323.8,322.66,323.8
2020-07-28,322.43,323.64,320.85,321.17,357593.42,322.419,180767,183.75,258.2,164.75,89.11,61.28,42.67,2.9204,60.74,33.13,42.59,84.58,44.18,105.0,21.15,12.53,29.35,263.93,256.81,146.13,122.44,23.68,125.2,110.46,318.6315,328.5768,308.6862,283.7867,55.97,320.73,322.6,320.73,322.6
2020-07-29,322.12,325.73,322.07,325.12,340090.51,324.215,167429,185.13,250.3,159.0,90.07,62.68,43.26,3.15,62.0,33.52,42.92,85.05,44.25,105.63,21.28,12.35,29.57,265.5,259.77,149.35,122.6,23.43,125.67,111.03,319.4695,328.6029,310.3361,283.8272,60.3025,323.8,328.63,323.8,328.63
2020-07-30,321.9,324.41,319.64,323.96,441163.56,322.505,238960,183.76,258.9,156.5,86.27,61.04,42.7,2.875,61.57,33.29,43.36,85.23,44.25,105.95,21.23,12.225,28.93,263.28,261.13,148.76,122.765,22.61,126.72,111.69,320.1415,328.4858,311.7972,283.8782,58.4826,323.8,328.63,323.8,328.63
2020-07-31,325.9,326.61,321.33,326.52,563471.01,323.96,288011,185.43,250.5,148.25,83.94,61.04,41.95,2.89,61.45,32.59,42.83,85.39,44.18,106.1,21.11,12.815,29.07,264.35,265.79,147.36,122.8,23.54,126.69,111.06,320.856,328.8061,312.9059,283.9473,61.2613,323.8,328.63,323.8,328.63
2020-08-03,328.32,329.62,327.73,328.79,343608.41,328.8735,169100,185.64,248.5,142.375,84.81,61.91,42.86,2.93,62.43,33.01,42.93,85.07,44.14,105.65,21.17,13.34,29.34,266.72,269.38,149.76,122.64,23.64,126.6,110.88,321.443,329.8998,312.9862,283.9916,63.5884,328.63,331.0,328.63,331.0
2020-08-04,327.86,330.06,327.85,330.06,295789.43,329.034,148332,189.59,237.7,140.5,86.49,61.86,43.01,2.95,65.12,34.94,42.72,85.04,44.14,105.69,21.67,13.2,29.78,268.41,270.38,150.79,123.06,25.19,126.54,111.26,322.257,330.7408,313.7732,284.0307,64.8602,328.63,331.0,328.63,331.0
2020-08-05,331.47,332.39,331.18,332.11,279064.64,331.882,143279,191.35,230.0,139.75,87.2,64.6,43.48,3.03,62.93,35.74,43.34,85.19,44.27,105.86,21.6,13.84,30.23,272.0,271.05,153.79,122.65,26.04,126.85,111.81,323.0535,332.0794,314.0276,284.0692,66.8718,331.19,338.12,331.19,338.12
2020-08-06,331.49,334.46,331.13,334.33,325607.8,332.938,167032,193.89,226.7,134.0,87.47,62.46,43.26,3.27,62.46,35.24,43.55,85.38,44.39,106.02,21.53,14.44,30.18,273.9,274.64,153.73,122.79,27.88,127.2,111.94,324.051,333.425,314.677,284.1161,68.945,331.19,338.12,331.19,338.12
2020-08-07,333.28,334.88,332.3,334.57,418769.8,333.7035,210879,190.81,224.3,138.5,86.8,60.95,44.34,3.46,62.8,35.48,44.03,85.17,44.34,105.88,21.3,13.06,29.85,274.62,271.47,156.17,122.53,27.19,126.42,111.1,324.9,334.8383,314.9617,284.1766,69.1696,331.19,338.12,331.19,338.12
2020-08-10,335.06,335.77,332.95,335.57,308783.97,334.9585,163120,190.15,214.3,140.5,89.73,61.61,46.1,3.43,64.56,36.68,44.49,85.21,44.42,105.81,21.53,13.69,30.16,278.14,270.31,157.79,122.4,28.06,126.56,110.67,325.9365,335.7855,316.0875,284.222,70.1389,331.19,338.12,331.19,338.12
2020-08-11,336.86,337.54,332.01,332.8,491211.44,335.3595,239540,179.94,229.0,148.5,89.62,61.35,45.41,3.2241,65.21,38.44,44.39,84.44,44.39,104.9,21.71,12.55,29.82,277.19,265.19,156.88,121.98,24.23,126.29,110.62,326.6305,336.3594,316.9016,284.2901,64.1253,331.19,338.12,331.19,338.12
2020-08-12,335.45,338.28,335.43,337.44,375297.33,337.2515,187899,179.1,210.6,137.0,90.72,62.32,45.89,3.33,65.71,38.51,44.45,84.46,44.39,105.12,22.23,13.1065,30.56,280.04,271.86,157.52,121.62,24.34,126.04,111.11,327.41,337.9465,316.8735,284.347,68.9307,331.19,338.12,331.19,338.12
2020-08-13,336.61,338.26,335.83,336.83,303664.35,337.1995,158876,183.33,210.3,136.25,89.82,61.8,45.5,3.6,64.6,38.6,44.43,84.23,44.45,104.63,22.28,13.11,30.4,279.42,272.48,157.19,121.37,26.41,126.32,111.3,328.212,339.0484,317.3756,284.3925,67.6478,331.19,338.12,331.19,338.12
2020-08-14,336.41,337.42,335.62,336.84,275166.55,336.5795,144999,182.54,209.9,137.0,90.35,61.59,46.24,4.02,63.94,38.42,44.59,84.08,44.46,104.38,22.28,13.4,30.33,279.8,272.16,157.09,121.43,25.5,126.65,111.56,328.968,339.9953,317.9407,284.4336,67.6584,331.19,338.12,331.19,338.12
2020-08-17,337.93,338.34,337.48,337.91,229385.54,337.94,110874,186.5,199.1,132.0,90.77,62.46,46.37,4.83,63.68,38.98,44.39,84.58,44.58,105.11,22.44,14.75,30.77,278.95,275.32,157.9,121.63,26.6,126.93,111.87,329.6475,341.1116,318.1834,284.4685,68.8379,331.19,338.12,331.19,338.12
2020-08-18,338.34,339.1,336.61,338.64,255773.41,338.348,122118,188.18,195.8,128.25,87.63,63.58,46.37,4.06,63.67,39.55,44.31,84.71,44.59,105.13,22.35,14.39,30.6,278.2,277.97,156.39,121.84,26.87,128.14,112.48,330.329,342.2218,318.4362,284.5079,69.6511,338.28,343.06,338.28,343.06
2020-08-19,339.06,339.61,336.62,337.23,448461.52,338.2805,201011,182.24,201.4,130.8,86.39,62.23,45.79,4.59,63.48,38.88,44.06,84.47,44.45,104.72,22.17,13.71,30.66,277.43,276.1,156.4,121.68,25.86,126.81,111.64,330.8475,342.9917,318.7033,284.5751,66.065,331.19,338.12,331.19,338.12
2020-08-20,335.36,338.8,335.22,338.28,313069.86,337.488,151375,183.5,198.2,125.3,84.81,62.16,45.65,5.31,62.9,38.27,43.49,84.75,44.54,105.15,21.97,14.16,30.52,277.87,279.93,155.76,122.03,26.58,127.98,111.79,331.6135,343.6027,319.6243,284.6228,67.4106,338.28,343.06,338.28,343.06
2020-08-21,337.93,339.72,337.55,339.48,317972.2,338.8345,152572,182.03,199.2,122.7,85.08,61.53,44.69,5.82,62.92,37.35,43.59,84.74,44.6,105.13,22.27,13.58,30.18,279.29,281.87,154.61,122.12,25.83,126.68,111.13,332.5435,343.9284,321.1586,284.6722,68.9271,338.28,343.06,338.28,343.06
2020-08-24,342.12,343.0,341.06,342.92,296619.42,341.9445,148650,181.0,198.0,120.35,87.2,61.82,46.02,4.79,63.55,39.06,44.45,85.13,44.53,105.7,22.66,13.72,30.35,283.18,283.63,156.23,121.95,25.58,126.47,111.11,333.5285,344.9252,322.1318,284.7212,72.8301,338.28,343.06,338.28,343.06
2020-08-25,343.54,344.21,342.27,344.12,276065.12,343.3065,136238,181.22,196.6,117.55,86.13,61.04,45.57,5.26,63.54,38.03,44.3,85.22,44.65,105.88,22.76,13.0,30.92,282.62,285.86,156.4,121.655,25.71,127.22,111.47,334.676,345.4698,323.8822,284.7676,74.0544,343.06,354.02,343.06,354.02
2020-08-26,344.74,347.86,344.17,347.57,359855.13,346.425,174649,183.36,203.1,110.0,84.78,61.76,45.5,4.73,63.45,38.07,44.48,85.21,44.71,105.86,22.68,13.39,30.93,283.43,291.96,155.42,121.61,26.53,127.85,111.44,335.7985,347.0437,324.5533,284.8315,77.2311,343.06,354.02,343.06,354.02
2020-08-27,348.53,349.9,346.53,348.33,433754.28,348.6,214973,181.24,212.3,111.1,84.91,61.21,45.55,4.91,63.96,37.45,44.72,85.08,44.7,105.72,22.46,12.89,30.67,285.04,291.05,155.8,121.18,26.14,127.71,111.36,337.017,348.1477,325.8863,284.9093,77.8738,343.06,354.02,343.06,354.02
2020-08-28,349.45,350.72,348.15,350.58,319547.13,349.548,160759,184.39,211.1,109.25,85.63,61.98,45.99,4.85,63.91,37.19,44.9,85.15,44.87,105.79,22.91,13.2,30.72,286.7,292.53,157.12,121.38,26.6,129.19,112.1,338.22,349.7464,326.6936,284.9685,79.7006,343.06,354.02,343.06,354.02
2020-08-31,350.35,351.3,349.09,349.31,387358.95,350.389,192199,184.83,226.5,106.75,83.93,61.23,45.46,4.63,62.8,36.87,44.76,85.03,44.82,105.75,22.7,13.53,30.58,284.28,294.88,155.43,121.51,27.25,129.34,112.42,339.246,350.8847,327.6073,285.0388,75.8918,343.06,354.02,343.06,354.02
2020-09-01,350.21,352.69,349.24,352.6,358900.31,351.1005,176606,185.05,232.4,101.2,83.08,62.21,46.64,4.44,62.64,37.47,45.14,85.15,44.81,105.83,22.82,13.85,30.61,286.79,299.92,157.21,121.82,27.17,129.51,112.22,340.373,352.5865,328.1595,285.1071,78.7278,343.06,354.02,343.06,354.02
2020-09-02,354.67,358.75,353.43,357.7,535612.99,356.0985,268856,182.62,240.8,98.3,83.19,62.32,47.46,4.85,63.39,38.35,45.74,85.25,44.83,106.01,22.91,13.195,29.86,291.21,302.76,158.46,121.99,26.56,129.16,111.62,341.6525,355.4006,327.9044,285.2164,82.2196,354.02,358.75,354.02,358.75
2020-09-03,355.86,356.38,342.59,345.39,1112912.65,347.577,567021,181.14,289.0,113.4,82.28,60.25,46.61,4.58,61.64,37.34,45.81,84.72,44.53,105.36,22.64,12.02,29.64,283.34,287.41,153.78,122.15,25.69,128.51,111.67,342.2055,355.6166,328.7944,285.4041,57.6299,343.06,354.02,343.06,354.02
2020-09-04,346.13,347.83,334.87,342.57,957522.73,341.1615,500750,181.64,253.0,117.9,81.93,61.5,46.9,4.9,62.42,37.68,46.49,84.49,44.64,105.06,22.52,12.01,28.51,281.77,283.58,152.8,121.47,26.02,128.54,111.55,342.6055,355.5509,329.6601,285.5572,53.67,338.28,343.06,338.28,343.06
2020-09-08,336.65,338.06,332.88,333.21,781435.15,335.3205,390400,181.29,243.2,134.65,78.97,60.87,45.59,5.39,61.57,36.91,45.22,84.02,44.56,104.42,22.27,11.1101,26.75,275.42,269.95,149.86,121.73,25.74,125.64,110.95,342.4875,355.7269,329.2481,285.661,43.0872,331.19,338.12,331.19,338.12
2020-09-09,337.55,342.46,336.61,339.79,628415.99,340.076,306858,183.05,224.4,123.0,80.03,61.93,46.06,5.84,61.24,38.02,46.05,84.68,44.72,105.2,22.6,11.5575,27.41,279.85,277.88,152.13,121.67,26.15,125.76,111.19,342.837,355.3861,330.2879,285.7558,50.4796,338.28,343.06,338.28,343.06
2020-09-10,341.82,342.53,332.85,333.89,683535.24,337.557,333580,182.46,227.8,130.05,78.15,60.89,45.39,5.26,63.45,38.13,46.02,84.28,44.83,104.81,22.19,11.37,26.79,275.79,272.34,150.15,121.82,25.86,123.72,111.31,342.6595,355.6031,329.7159,285.8472,44.8538,331.19,338.12,331.19,338.12
2020-09-11,335.82,336.97,331.0,334.06,588535.66,334.182,327516,182.45,208.0,132.8,77.69,63.94,45.93,5.6,63.72,39.75,46.89,84.45,44.93,105.06,22.42,11.22,27.04,277.09,270.45,149.15,122.01,25.9,123.8,111.53,342.521,355.7669,329.2751,285.9259,45.0439,331.19,338.12,331.19,338.12
2020-09-14,337.48,340.38,336.93,338.46,431804.53,339.0105,214473,183.89,202.3,126.0,77.29,63.86,46.73,6.74,65.31,39.7,47.5,84.36,45.03,104.92,22.6,11.86,26.94,280.53,275.16,153.08,121.9,26.29,124.34,111.73,342.602,355.7272,329.4768,285.9888,49.8603,338.28,343.06,338.28,343.06
2020-09-15,341.12,342.02,339.02,340.17,372947.75,340.858,181190,183.45,201.9,120.5,76.35,65.43,46.79,7.45,65.25,39.93,47.47,84.59,45.04,105.15,22.83,11.95,27.52,280.58,279.06,153.37,121.84,26.22,124.7,111.57,342.715,355.715,329.715,286.0448,51.6343,338.28,343.06,338.28,343.06
2020-09-16,341.53,343.06,338.52,338.82,540198.49,340.837,257132,183.97,200.6,126.4,78.56,64.84,47.56,7.1,65.21,40.09,47.66,84.59,45.14,105.12,22.74,12.06,28.7,281.03,274.61,154.82,121.77,26.21,125.37,111.13,342.724,355.713,329.735,286.1236,50.1264,338.28,343.06,338.28,343.06
2020-09-17,333.56,337.7,332.99,335.84,628467.81,334.9065,318550,182.96,194.5,132.1,78.79,64.72,48.97,6.57,63.75,40.82,47.77,84.5,45.15,105.16,22.65,11.93,29.23,279.57,270.32,153.69,121.805,26.2,125.49,111.57,342.6545,355.7745,329.5345,286.2098,46.8724,331.19,338.12,331.19,338.12
2020-09-18,335.37,335.49,327.97,330.65,627653.91,331.668,320776,183.2,194.1,137.4,78.21,64.42,49.18,6.79,62.03,41.59,47.64,84.29,45.11,104.85,22.56,11.74,29.06,276.52,266.87,153.29,121.7,25.92,125.0,111.57,342.273,356.2925,328.2535,286.2866,41.7848,328.63,331.0,328.63,331.0
2020-09-21,325.7,327.09,321.73,326.97,701623.2,324.082,369266,179.52,203.0,135.55,76.3,61.6,45.8,5.66,59.85,40.0,46.51,83.61,44.85,103.91,22.15,11.14,28.29,271.44,267.51,147.92,121.92,23.9,123.96,110.78,341.6475,357.1478,326.1472,286.3651,38.5866,323.8,328.63,323.8,328.63
2020-09-22,328.57,330.9,325.86,330.3,438835.95,328.723,226971,178.65,205.5,128.1,75.53,61.41,45.68,5.72,59.39,40.48,47.0,83.9,44.86,104.24,21.85,11.27,28.17,272.81,272.48,149.06,121.92,23.65,123.22,110.26,341.0165,357.2675,324.7655,286.4181,42.8493,328.63,331.0,328.63,331.0
2020-09-23,330.9,331.2,322.1,322.64,630209.13,325.8045,305352,174.79,222.1,140.0,71.95,60.4,44.67,5.32,57.09,39.5,45.16,83.05,44.56,103.26,21.78,10.61,28.03,267.58,264.16,144.07,121.92,21.98,123.03,109.82,339.9425,357.9729,321.9121,286.4807,36.5626,322.6,322.66,322.6,322.66
2020-09-24,321.21,326.8,319.8,323.5,616382.3,323.453,323680,175.44,216.0,137.85,71.8,61.17,44.76,5.18,56.9,39.81,45.47,83.1,44.56,103.18,21.71,11.17,28.5,268.1,265.39,144.07,121.98,22.38,123.27,109.87,338.739,357.7584,319.7196,286.5431,37.6683,322.66,323.8,322.66,323.8
2020-09-25,322.57,329.58,321.64,328.73,505339.23,326.0745,263005,174.94,207.8,128.15,71.83,60.36,45.25,5.21,59.18,39.73,46.08,82.95,44.49,103.08,21.76,11.23,28.35,271.7,271.56,146.41,122.08,22.15,123.3,109.44,337.759,356.7204,318.7976,286.6014,44.0546,328.63,331.0,328.63,331.0
2020-09-28,333.22,334.96,332.15,334.19,426525.56,333.8295,205648,176.7,206.5,120.3,73.93,60.49,46.27,5.38,59.76,39.89,46.5,83.49,44.6,103.81,21.82,11.16,28.69,275.9,277.2,150.02,122.06,22.88,124.13,109.85,336.9395,355.0093,318.8697,286.6568,49.8333,331.19,338.12,331.19,338.12
2020-09-29,333.97,334.77,331.62,332.37,367245.17,333.097,183659,178.19,200.3,121.85,71.9,60.21,44.74,5.19,58.96,38.47,45.98,83.56,44.65,103.89,21.78,11.03,27.7,274.42,275.95,149.34,122.15,23.38,124.32,110.51,336.0925,353.3326,318.8524,286.7026,48.0516,331.19,338.12,331.19,338.12
2020-09-30,333.1,338.29,332.88,334.89,648394.84,335.6755,304717,177.12,199.2,119.25,72.0,60.39,44.86,5.03,59.48,39.23,46.49,83.9,44.72,104.27,21.92,10.97,28.29,277.5,277.84,149.79,121.82,22.49,124.83,110.37,335.207,350.6948,319.7192,286.7876,50.681,331.19,338.12,331.19,338.12
2020-10-01,337.69,338.74,335.01,337.04,513100.97,336.703,275146,178.7,201.1,113.65,70.42,59.82,45.05,5.2,59.22,38.21,46.6,83.83,44.62,104.15,22.16,10.87,27.51,278.14,282.25,152.18,121.81,22.94,124.64,110.59,334.174,345.7968,322.5512,286.8577,52.8726,331.19,338.12,331.19,338.12
2020-10-02,331.7,335.92,331.19,333.84,646505.82,334.4065,328001,178.54,210.3,123.05,71.19,60.49,46.04,5.05,59.31,38.65,46.74,83.83,44.54,104.1,22.04,10.86,26.35,276.8,274.31,152.85,121.685,22.97,125.08,110.22,333.5965,344.0185,323.1745,286.9402,49.357,331.19,338.12,331.19,338.12
2020-10-05,336.06,339.96,336.01,339.76,346778.35,338.5475,176781,179.41,200.3,115.3,72.7,61.23,47.28,4.75,59.0,40.96,47.78,84.46,44.7,104.81,22.3,11.28,27.93,281.51,280.16,157.07,120.92,23.54,125.6,110.93,333.456,343.4576,323.4544,286.9898,55.2811,338.28,343.06,338.28,343.06
2020-10-06,339.91,342.17,334.38,334.93,696937.78,337.809,347388,177.3,204.1,121.5,72.3,59.61,46.93,4.82,58.61,40.1,47.6,84.27,44.54,104.58,22.26,10.845,28.39,277.72,275.16,156.62,121.2,22.59,124.88,110.58,333.542,343.5632,323.5208,287.0803,50.1288,331.19,338.12,331.19,338.12
2020-10-07,338.1,341.63,338.09,340.76,358573.46,340.1885,184063,177.22,194.6,115.1,73.78,61.2,48.65,5.19,58.77,40.4,48.31,84.57,44.67,104.99,22.47,10.97,28.39,282.92,279.92,160.04,120.85,22.98,124.895,110.68,333.5905,343.7408,323.4402,287.1323,55.5179,338.28,343.06,338.28,343.06
2020-10-08,342.85,343.85,341.86,343.78,318019.42,343.1425,164207,177.85,183.3,113.2,75.22,61.52,49.44,5.38,58.99,40.76,48.85,84.76,44.7,105.32,22.5,11.86,29.14,284.29,281.41,161.86,121.07,23.05,125.05,110.65,334.085,345.1664,323.0036,287.181,58.0469,343.06,354.02,343.06,354.02
2020-10-09,345.57,347.35,344.89,346.85,392310.4,346.2905,196249,181.08,168.9,108.1,74.0,62.09,48.86,5.75,57.98,41.01,48.97,84.95,44.69,105.48,22.4,11.77,28.69,285.93,285.71,162.7,121.01,24.32,126.12,111.28,334.7245,347.1241,322.3249,287.2441,60.5051,343.06,354.02,343.06,354.02
2020-10-12,349.57,354.02,349.06,352.43,462965.12,352.192,223295,180.56,163.9,98.1,74.51,61.69,49.28,5.75,58.97,41.11,49.99,85.38,44.84,106.08,22.46,12.665,28.07,288.46,294.53,163.79,121.14,24.25,126.355,111.15,335.423,349.9731,320.8729,287.3255,64.5688,343.06,354.02,343.06,354.02
2020-10-13,352.26,352.44,349.09,350.13,446110.53,350.986,229741,177.72,166.7,98.0,73.4,61.07,48.67,6.05,58.96,40.11,48.83,85.0,44.57,105.64,22.4,12.38,28.46,286.74,294.52,162.7,121.41,23.37,125.17,110.57,335.921,351.7155,320.1265,287.4009,61.7486,343.06,354.02,343.06,354.02
2020-10-14,350.74,351.93,347.14,347.93,418265.69,348.986,214808,178.27,164.4,100.45,72.95,61.0,49.38,6.01,59.28,40.03,48.85,84.79,44.6,105.4,22.28,12.2,28.98,285.13,292.06,161.09,121.45,23.4,125.98,110.59,336.3765,352.9836,319.7694,287.4689,59.0899,343.06,354.02,343.06,354.02
2020-10-15,343.7,348.02,343.13,347.5,460817.8,345.9565,236309,178.92,166.7,102.6,73.51,60.55,49.26,5.46,60.49,40.26,49.94,84.73,44.67,105.34,21.94,12.45,28.94,285.04,290.1,162.75,121.32,23.48,124.79,110.15,336.9595,354.2548,319.6642,287.5432,58.5592,343.06,354.02,343.06,354.02
2020-10-16,348.96,350.75,347.1,347.29,406536.82,349.01,197672,178.3,167.9,104.2,72.89,60.05,49.33,5.48,59.71,40.22,49.79,84.63,44.53,105.12,21.9,12.43,28.72,285.97,288.51,162.35,121.25,23.3,125.04,110.27,337.7915,355.3909,320.1921,287.6084,58.2839,343.06,354.02,343.06,354.02
2020-10-19,348.62,349.33,341.04,342.01,493879.57,344.3395,250705,178.39,179.3,109.25,71.28,59.23,48.97,5.29,58.31,40.08,50.31,84.33,44.54,104.9,21.87,12.83,28.59,282.03,283.8,160.41,121.05,23.46,125.16,110.74,338.5435,355.5027,321.5843,287.6804,51.7022,338.28,343.06,338.28,343.06
2020-10-20,343.46,346.88,342.64,343.38,461039.88,344.5235,248114,179.25,179.0,108.45,71.68,59.58,48.51,5.29,57.86,40.53,50.87,84.63,44.72,105.26,21.98,13.305,29.05,282.95,284.41,160.76,120.79,23.92,125.13,111.25,339.1975,355.8406,322.5544,287.7491,53.1796,343.06,354.02,343.06,354.02
2020-10-21,343.32,345.67,342.4,342.73,483349.38,343.777,260661,180.6,172.7,108.8,70.87,60.22,48.44,5.08,59.17,41.74,50.81,84.62,44.71,105.23,21.97,14.295,28.1,281.97,284.19,159.38,120.63,24.19,127.13,111.58,340.202,355.0553,325.3487,287.8201,52.3612,338.28,343.06,338.28,343.06
2020-10-22,342.96,345.24,340.65,344.61,406403.96,343.348,228659,178.83,166.8,108.75,73.4,59.9,49.9,5.22,59.44,41.88,51.68,84.77,44.65,105.4,22.12,14.625,28.51,283.65,284.18,162.13,120.21,23.87,126.46,111.22,341.2575,354.0739,328.4411,287.8817,54.5403,343.06,354.02,343.06,354.02
2020-10-23,345.93,345.99,343.13,345.78,334115.72,344.761,183530,178.64,167.2,108.0,72.57,59.6,50.19,5.22,60.05,41.57,51.87,84.87,44.69,105.51,22.22,14.38,27.88,283.34,284.74,163.07,120.38,23.84,126.12,111.59,342.11,353.6883,330.5317,287.9333,55.8924,343.06,354.02,343.06,354.02
2020-10-26,342.13,342.98,335.62,339.39,683001.53,338.825,341020,178.55,189.9,112.9,70.94,58.28,48.28,5.06,57.46,40.73,51.19,84.12,44.6,104.67,22.13,14.38,27.11,277.0,280.47,159.55,120.7,23.52,125.92,111.09,342.37,353.4479,331.2921,288.0269,47.5702,338.28,343.06,338.28,343.06
2020-10-27,339.75,340.12,337.99,338.22,440686.66,338.983,247188,179.02,190.7,110.3,69.51,57.95,48.22,4.85,57.67,40.41,50.36,84.16,44.55,104.69,21.94,15.67,27.69,274.66,282.66,158.18,120.97,23.62,126.25,111.11,342.6625,352.9495,332.3755,288.0857,46.2133,338.12,338.28,338.12,338.28
2020-10-28,332.11,332.84,326.13,326.66,914562.57,328.865,469479,176.13,231.4,123.25,66.88,55.42,46.58,4.74,56.76,40.16,49.52,83.46,44.45,103.81,21.68,14.91,26.31,265.48,271.64,153.31,120.96,22.63,125.51,110.5,342.251,354.2626,330.2394,288.1792,35.4535,323.8,328.63,323.8,328.63
2020-10-29,326.91,333.4,325.09,329.98,627044.86,329.8315,340170,175.4,206.8,116.8,68.8,56.65,47.94,4.78,57.24,40.97,49.92,83.7,44.34,104.08,21.78,15.26,25.6,266.59,276.39,155.14,120.45,22.56,125.05,109.85,341.898,354.8774,328.9186,288.2487,39.7894,328.63,331.0,328.63,331.0
2020-10-30,328.28,329.69,322.6,326.54,816112.69,325.0015,448518,176.2,215.8,125.15,69.5,56.77,47.76,4.61,57.23,40.68,46.24,83.88,44.26,104.3,21.5,15.38,25.25,265.06,269.38,153.09,120.06,22.86,125.24,109.54,341.533,355.7499,327.3161,288.3312,37.0149,323.8,328.63,323.8,328.63
2020-11-02,330.2,332.36,327.24,330.2,597483.88,329.6905,358754,177.91,208.8,124.75,72.15,57.41,48.87,4.74,57.63,41.59,48.56,83.72,44.13,104.11,21.74,15.51,26.26,269.2,269.98,155.82,120.19,23.29,124.91,109.47,341.055,356.0971,326.0129,288.3972,41.6748,328.63,331.0,328.63,331.0
2020-11-03,333.69,338.25,333.17,336.03,642977.94,336.56,327061,178.92,191.8,118.4,71.74,58.82,50.05,4.84,56.49,38.4,47.9,84.44,44.28,105.1,22.17,15.42,26.72,274.65,274.65,160.24,119.92,23.34,125.97,110.08,341.11,356.0699,326.1501,288.4779,48.2435,331.19,338.12,331.19,338.12
2020-11-04,340.85,347.94,339.59,343.54,866821.72,344.5185,473472,178.82,166.7,102.4,71.77,57.6,46.95,4.64,56.54,38.49,46.51,85.23,44.28,106.04,22.78,15.87,27.44,278.51,286.91,160.42,120.93,23.11,125.53,110.1,341.249,356.2449,326.2531,288.6033,55.2371,343.06,354.02,343.06,354.02
2020-11-05,349.24,352.19,348.86,350.24,598808.06,350.63,334020,182.93,162.1,94.5,72.14,58.78,48.8,4.655,57.71,40.38,47.91,85.53,44.5,106.47,23.06,17.27,27.16,283.91,294.39,164.91,120.91,24.55,127.13,111.21,341.572,357.0428,326.1012,288.7001,60.3806,343.06,354.02,343.06,354.02
2020-11-06,349.93,351.51,347.65,350.16,429105.85,349.9755,259788,183.19,146.7,94.15,71.15,60.83,48.42,4.85,57.33,39.8,48.27,85.23,44.64,106.13,22.85,17.54,26.47,283.22,294.61,163.62,120.5,24.73,127.21,111.69,341.7375,357.4987,325.9763,288.7693,60.2915,343.06,354.02,343.06,354.02
2020-11-09,363.97,364.38,354.06,354.56,1013982.73,360.226,618521,175.08,141.8,99.9,79.4,61.56,50.76,4.69,60.35,40.88,49.29,85.88,45.11,106.89,23.37,17.09,28.07,291.72,288.59,169.55,119.61,23.38,127.21,111.05,341.844,357.9185,325.7695,288.9436,63.4827,354.02,358.75,354.02,358.75
2020-11-10,353.48,355.18,350.51,354.04,593061.29,353.4985,342828,175.66,134.9,105.2,83.07,62.71,51.78,4.8,60.46,42.21,50.15,85.76,45.05,106.86,23.88,16.51,28.91,294.51,283.42,172.7,119.27,23.32,128.09,111.03,342.0395,358.6001,325.4789,289.0444,62.84,354.02,358.75,354.02,358.75
2020-11-11,356.4,357.56,355.06,356.67,370302.92,356.286,203760,174.9,130.6,98.2,82.46,62.97,50.81,4.9,61.11,42.46,50.09,85.73,45.09,106.7,23.93,17.525,29.04,294.11,289.76,172.63,119.46,23.41,127.77,110.75,342.4765,360.0651,324.8879,289.1097,64.7821,354.02,358.75,354.02,358.75
2020-11-12,355.58,356.42,351.26,353.21,512614.98,353.4685,272087,175.96,143.7,99.5,80.67,62.06,49.61,5.12,60.83,41.28,49.33,85.15,45.01,106.1,23.55,18.24,28.66,291.05,288.4,169.98,120.14,23.44,126.78,111.0,342.762,360.8459,324.6781,289.1952,60.3159,343.06,354.02,343.06,354.02
